CarID,ModelID,Engine_Size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName
C01285,4,1.4,Petrol,1997,127330,2606,"Proctor, Villarreal and Hurley"
C01286,13,1.8,Diesel,2000,175853,3102,"Perez, Gordon and Thomas"
C01290,2,3.0,Diesel,2015,27962,43995,"Bailey, Grant and Carter"
C01292,11,1.8,Hybrid,2008,63181,20731,Guzman-Logan
C01296,6,2.0,Diesel,2002,83580,9069,"Bailey, Grant and Carter"
C01304,15,1.0,Petrol,2015,48959,13040,Brown Inc
C01318,5,1.4,Petrol,2005,92660,8353,Hancock PLC
C01319,9,3.0,Petrol,2000,151420,8803,Macdonald Inc
C01320,3,2.0,Petrol,1999,155053,4558,"Kramer, Alvarez and Davis"
C01322,13,1.8,Petrol,1993,147656,2343,"Black, Black and Bishop"
C01324,7,2.0,Petrol,2007,136747,10900,Schroeder and Sons
C01327,13,1.4,Diesel,1998,117687,3838,Cruz-Castro
C01332,14,2.0,Diesel,1992,152804,2899,"Simmons, Fields and Wolf"
C01333,15,1.0,Diesel,2011,68134,9272,Gonzales-Morales
C01336,13,1.6,Petrol,1989,234742,794,"Carlson, Whitaker and Barrett"
C01337,13,1.2,Diesel,2007,76877,8704,Miller-Hoover
C01338,6,1.6,Diesel,2015,47409,24480,Schroeder and Sons
C01340,13,1.4,Petrol,1999,132961,3469,"Black, Black and Bishop"
C01345,2,2.0,Diesel,2009,56175,20309,Mclean-Miller
C01347,14,1.4,Petrol,2007,89859,10194,Vasquez-Murphy
C01349,6,1.8,Diesel,2014,53000,23459,"Carlson, Whitaker and Barrett"
C01358,12,1.2,Hybrid,1984,183547,886,Ingram-Mitchell
C01371,11,1.8,Hybrid,2013,80517,25751,"Brooks, Thomas and Davis"
C01373,4,1.0,Petrol,2010,40304,9597,Johnson-Wilkinson
C01378,15,2.0,Petrol,2015,5821,23560,Gonzales-Morales
C01389,5,1.8,Diesel,1998,177695,3181,Little-Mcconnell
C01391,8,2.6,Petrol,2005,100825,25261,Smith LLC
C01393,14,1.8,Diesel,1993,173131,2481,"Kramer, Alvarez and Davis"
C01396,7,2.4,Petrol,2022,4624,78086,Smith-Houston
C01397,15,2.0,Petrol,2001,205478,2167,"Perez, Gordon and Thomas"
C01398,14,2.0,Diesel,2002,128623,6859,Little-Mcconnell
C01399,4,1.2,Petrol,2012,73872,9695,Adams-Kelly
C01401,15,1.2,Petrol,2004,156636,3119,Johnson and Sons
C01403,15,1.6,Petrol,2018,25563,23140,Brewer-Sosa
C01407,8,3.5,Petrol,2001,171925,12761,Carr-Shaw
C01411,4,1.4,Petrol,2008,25238,10848,Brown Inc
C01412,12,1.2,Hybrid,1988,218765,848,Guzman-Logan
C01413,14,1.6,Diesel,2005,24637,15184,Wilson and Sons
C01414,6,1.8,Diesel,2020,13598,44021,"Brooks, Thomas and Davis"
C01415,13,1.2,Petrol,1989,121692,1801,"Simmons, Fields and Wolf"
C01417,12,1.4,Petrol,1995,107183,3080,Brewer-Sosa
C01418,15,1.6,Petrol,1994,190675,1384,Hancock PLC
C01419,15,1.4,Petrol,1995,233428,945,Little-Mcconnell
C01423,8,3.5,Petrol,2002,210972,9708,Carr-Shaw
C01424,11,2.2,Hybrid,2020,24724,64441,Brewer-Sosa
C01427,15,1.2,Petrol,1990,75272,2273,Peterson-Ewing
C01428,15,1.2,Petrol,1986,294369,272,Miller-Hoover
C01430,5,2.0,Petrol,1995,92604,5128,Wilson and Sons
C01431,1,5.0,Petrol,1986,191340,4013,Johnson-Turner
C01435,12,1.0,Hybrid,2004,124964,4971,Miller-Hoover
C01442,9,3.5,Petrol,1993,224583,3164,Adams-Kelly
C01443,6,1.8,Diesel,2018,35380,34096,Wilson and Sons
C01445,12,1.2,Petrol,2004,9500,9702,Guzman-Logan
C01447,6,2.0,Diesel,1986,301347,483,"Kramer, Alvarez and Davis"
C01449,11,1.8,Hybrid,2010,101693,18128,"Walker, Baxter and Daniel"
C01452,15,1.6,Petrol,2012,74361,11451,"Wagner, Cobb and Jenkins"
C01454,15,1.4,Petrol,1992,190443,1135,Ingram-Mitchell
C01457,2,2.4,Petrol,2018,48704,40463,Aguilar LLC
C01458,12,1.4,Petrol,2001,122935,4076,Smith LLC
C01459,10,1.4,Hybrid,2012,93979,16438,Mclean-Miller
C01464,3,2.4,Petrol,2017,39484,38131,"Black, Black and Bishop"
C01465,14,1.6,Diesel,2010,72515,15759,Collins and Sons
C01466,1,5.0,Petrol,2017,33166,103008,Warner-Payne
C01468,13,1.4,Hybrid,1997,111578,4298,Mclean-Miller
C01471,14,1.8,Diesel,1995,196182,2323,"Proctor, Villarreal and Hurley"
C01475,6,1.6,Diesel,1997,211247,2073,Hancock PLC
C01479,14,1.4,Petrol,1993,226687,1301,Vasquez-Murphy
C01481,13,1.8,Petrol,2002,220298,2284,Sandoval Group
C01484,11,2.4,Hybrid,2016,41851,46658,Collins and Sons
C01485,6,1.8,Diesel,1997,203808,2349,Johnson-Wilkinson
C01487,10,1.4,Hybrid,2003,161999,5305,Cruz-Castro
C01488,14,1.6,Diesel,1998,98005,5922,"Carlson, Whitaker and Barrett"
C01490,13,1.8,Petrol,2009,42108,14513,Anderson-Rivas
C01491,4,1.2,Petrol,2016,57344,14113,Smith-Houston
C01492,4,1.2,Diesel,1996,265299,713,"Bailey, Grant and Carter"
C01497,13,1.6,Diesel,2017,49707,23377,Gonzales-Morales
C01498,2,2.4,Petrol,2003,95436,10873,Brown Group
C01499,4,1.0,Petrol,2015,51060,12541,Peterson-Ewing
C01502,6,2.0,Diesel,2014,52369,24826,"Simmons, Fields and Wolf"
C01504,12,1.4,Petrol,1998,60153,5221,Gonzales-Morales
C01508,10,1.0,Hybrid,2018,48010,28198,Miller-Hoover
C01509,5,1.8,Petrol,2018,20244,35719,Perez Group
C01511,14,1.4,Diesel,2017,19171,32584,"Carlson, Whitaker and Barrett"
C01513,11,2.4,Hybrid,1986,175805,2339,"Davis, Guerrero and Vasquez"
C01517,13,1.4,Diesel,1994,180359,1764,Mclean-Miller
C01522,10,1.0,Hybrid,2017,58151,24748,"Bailey, Grant and Carter"
C01535,11,2.2,Hybrid,2016,42163,44587,"Brooks, Thomas and Davis"
C01537,8,2.2,Petrol,1997,197573,6209,Peterson-Ewing
C01545,13,1.8,Petrol,2008,112763,8381,Vasquez-Murphy
C01550,7,2.0,Petrol,2013,59736,28428,Guzman-Logan
C01551,10,1.8,Hybrid,2004,102188,10301,"Hawkins, Stark and Campos"
C01554,13,1.6,Petrol,1992,152057,1994,Richard-George
C01555,6,1.8,Diesel,2016,50842,27170,Sandoval Group
C01556,6,1.4,Diesel,2005,163445,5001,Turner-Walton
C01558,11,2.4,Hybrid,2007,111553,15926,"Wagner, Cobb and Jenkins"
C01559,10,1.4,Hybrid,1998,118214,5399,Nelson-Miller
C01563,13,1.6,Petrol,2009,78923,10785,Lucas PLC
C01564,12,1.0,Hybrid,2001,105966,4702,Hancock PLC
C01566,4,1.4,Petrol,1988,167103,1035,Smith Ltd
C01567,12,1.4,Hybrid,1986,221685,781,Day LLC
C01571,5,1.0,Petrol,2020,19485,30548,"Hawkins, Stark and Campos"
C01573,5,1.4,Petrol,2004,114381,6657,Brewer-Sosa
C01577,13,1.2,Diesel,2004,110949,5579,Mclean-Miller
C01584,14,1.4,Diesel,2007,88464,10810,Richard-George
C01585,4,1.0,Petrol,1999,164726,1858,Allen-Jones
C01589,12,1.2,Hybrid,1988,178872,1205,Adams-Kelly
C01591,7,2.0,Petrol,2010,76670,20799,"Proctor, Villarreal and Hurley"
C01595,3,2.4,Petrol,2001,171903,4955,Smith Ltd
C01597,5,1.0,Diesel,2013,93949,12520,Wilcox LLC
C01600,12,1.0,Hybrid,2006,99215,6897,Miller-Hoover
C01604,13,1.4,Diesel,2007,53511,10962,"Black, Black and Bishop"
C01609,13,1.2,Petrol,2003,123198,4527,Johnson-Turner
C01617,14,1.8,Diesel,1986,174542,1537,"Black, Black and Bishop"
C01619,3,2.0,Petrol,1989,100634,3579,Aguilar LLC
C01622,5,2.0,Petrol,2007,92700,11405,Collins and Sons
C01624,15,1.2,Petrol,2003,143978,3236,Macdonald Inc
C01632,3,2.2,Petrol,1996,131881,4719,Perez Group
C01636,10,1.0,Hybrid,1993,141139,2731,Villa and Sons
C01639,3,2.4,Petrol,2022,6668,63896,"Davis, Guerrero and Vasquez"
C01641,12,1.0,Hybrid,2012,54872,13928,Collins and Sons
C01645,1,4.4,Petrol,1999,161878,11519,Anderson-Rivas
C01648,4,1.0,Petrol,1993,205996,872,Smith-Houston
C01654,8,3.5,Petrol,1996,108289,15220,Miller-Hoover
C01656,6,1.6,Diesel,2004,162124,5057,Little-Mcconnell
C01657,11,2.0,Hybrid,2010,32617,30155,Guzman-Logan
C01662,12,1.2,Petrol,2010,61336,10676,Smith LLC
C01669,14,1.8,Diesel,1998,15237,10635,"Perez, Gordon and Thomas"
C01671,4,1.0,Petrol,2012,50290,10317,Smith Ltd
C01672,14,1.4,Diesel,1997,190173,2467,"Wagner, Cobb and Jenkins"
C01674,5,1.4,Petrol,1996,313731,672,Villa and Sons
C01676,15,1.2,Petrol,2001,77072,4676,"Hawkins, Stark and Campos"
C01681,11,2.4,Hybrid,2002,101554,12292,"Wagner, Cobb and Jenkins"
C01682,10,1.0,Hybrid,2014,49400,21412,Nelson-Miller
C01683,15,1.4,Petrol,2014,79849,11789,Cruz-Castro
C01685,15,1.4,Petrol,1997,158028,2088,"Proctor, Villarreal and Hurley"
C01688,4,1.2,Petrol,1993,287183,452,Smith-Houston
C01697,5,1.8,Petrol,2006,124447,7984,Little-Mcconnell
C01698,5,1.4,Petrol,2006,105952,8104,Allen-Jones
C01699,11,1.8,Hybrid,1997,153031,5105,Brown Inc
C01700,12,1.4,Petrol,1986,176136,971,Brown Inc
C01704,13,2.0,Petrol,2021,10376,40735,Gonzales-Morales
C01705,7,4.0,Petrol,1992,222039,2735,Perez Group
C01708,15,1.6,Diesel,2015,35687,18766,Anderson-Rivas
C01711,3,2.2,Petrol,2015,87514,23349,Brown Inc
C01718,14,2.0,Diesel,2016,51044,30220,Aguilar LLC
C01721,4,1.2,Petrol,1992,287457,422,Brewer-Sosa
C01722,7,2.0,Petrol,1992,220261,1965,Carr-Shaw
C01732,15,1.6,Petrol,1994,159253,1809,Little-Mcconnell
C01733,15,2.0,Diesel,1986,221104,728,Sandoval Group
C01737,14,2.0,Petrol,1995,107300,4821,Ingram-Mitchell
C01739,11,2.0,Petrol,2012,67101,23171,Cruz-Castro
C01742,5,1.8,Petrol,2011,47117,19149,"Wagner, Cobb and Jenkins"
C01749,14,1.6,Diesel,2020,19656,42433,Johnson and Sons
C01764,9,3.0,Petrol,1997,183021,5524,Mclean-Miller
C01772,14,1.6,Diesel,2004,138758,6469,Perez Group
C01782,7,4.0,Petrol,2014,49542,45842,Macdonald Inc
C01785,15,2.0,Petrol,1999,149679,3055,Peterson-Ewing
C01787,13,1.8,Petrol,2005,132968,5869,Adams-Kelly
C01789,4,1.0,Hybrid,2006,132325,4630,Smith-Houston
C01792,15,1.6,Petrol,2018,29614,22613,Brown Inc
C01793,12,1.0,Hybrid,2003,51334,7816,Smith-Houston
C01797,9,4.0,Diesel,2007,121110,21663,"Kramer, Alvarez and Davis"
C01801,15,1.2,Petrol,2019,19635,22140,Smith-Houston
C01802,5,1.4,Hybrid,2001,172028,4110,"Davis, Guerrero and Vasquez"
C01804,4,1.2,Petrol,2011,57883,10077,Brown Group
C01808,4,1.2,Petrol,2007,104545,5589,"Hawkins, Stark and Campos"
C01809,6,2.0,Diesel,2005,112247,8994,Richard-George
C01812,10,1.0,Hybrid,2015,12284,28347,Warner-Payne
C01813,11,2.0,Hybrid,2018,46665,47262,Cruz-Castro
C01818,2,2.0,Diesel,1999,90648,8261,Vasquez-Murphy
C01819,14,1.6,Petrol,1993,213048,1572,Wilson and Sons
C01820,11,1.8,Hybrid,2013,71157,27445,Richard-George
C01823,1,4.4,Petrol,2018,28558,106073,Smith LLC
C01825,13,1.8,Petrol,1997,228312,1522,Lucas PLC
C01827,4,1.4,Petrol,2003,115240,4267,Anderson-Rivas
C01830,12,1.0,Petrol,1994,217607,973,Smith-Houston
C01838,3,2.4,Petrol,1994,143474,3932,Aguilar LLC
C01840,6,1.8,Diesel,1996,183162,2632,Warner-Payne
C01842,14,2.0,Diesel,2011,95068,16092,Smith-Houston
C01847,1,5.0,Petrol,1992,220609,4619,Cruz-Castro
C01851,13,1.4,Petrol,1997,133625,3020,"Black, Black and Bishop"
C01852,2,2.4,Diesel,2006,154172,8842,Sandoval Group
C01854,6,1.6,Diesel,2009,106789,10941,Little-Mcconnell
C01860,6,1.4,Diesel,2017,38211,27663,"Simmons, Fields and Wolf"
C01864,14,1.6,Diesel,2016,15746,33200,Brewer-Sosa
C01865,5,1.4,Diesel,2019,21689,35075,Day LLC
C01867,13,1.4,Diesel,2008,126488,6984,"Walker, Baxter and Daniel"
C01877,4,1.0,Petrol,2000,153587,2179,Wilcox LLC
C01878,10,1.4,Hybrid,2013,38251,25363,Day LLC
C01879,13,1.4,Diesel,2003,113197,5542,Miller-Hoover
C01885,1,5.0,Petrol,2015,75406,69028,Turner-Walton
C01889,14,1.4,Petrol,1991,29749,5167,"Kramer, Alvarez and Davis"
C01890,14,2.0,Diesel,2007,135701,9052,Cruz-Castro
C01896,5,2.0,Petrol,2012,71346,18460,Hancock PLC
C01901,12,1.0,Petrol,1995,145212,1935,Guzman-Logan
C01902,10,1.4,Hybrid,2006,128222,8517,Collins and Sons
C01906,6,1.4,Diesel,2003,131404,5680,"Walker, Baxter and Daniel"
C01912,5,1.0,Diesel,2006,120077,6463,Vasquez-Murphy
C01913,10,1.4,Hybrid,2016,51588,28557,Wilcox LLC
C01929,5,1.4,Petrol,1988,208104,1052,Villa and Sons
C01931,6,1.6,Diesel,2013,27887,24053,Carr-Shaw
C01942,2,2.0,Diesel,2020,22096,51814,Brown Inc
C01953,10,1.0,Hybrid,2010,85758,12890,Mclean-Miller
C01955,6,1.8,Hybrid,2013,39482,27250,"Hawkins, Stark and Campos"
C01957,6,2.0,Diesel,1993,200460,1953,Allen-Jones
C01963,6,1.8,Diesel,1994,105467,4311,Perez Group
C01969,6,1.4,Hybrid,2005,67876,11786,Gonzales-Morales
C01973,5,1.8,Diesel,2001,123813,6037,Nelson-Miller
C01975,14,1.4,Diesel,1993,145808,2746,Vasquez-Murphy
C01976,6,1.6,Diesel,2018,27414,33660,Schroeder and Sons
C01977,10,1.4,Hybrid,1992,207282,1723,Nelson-Miller
C01978,12,1.2,Hybrid,2012,65766,14220,"Simmons, Fields and Wolf"
C01985,1,4.0,Petrol,1996,130710,11580,Vasquez-Murphy
C01986,3,2.2,Petrol,2019,45897,40127,Brewer-Sosa
C01993,6,2.0,Diesel,2022,8345,54510,Brown Group
C01994,11,2.4,Hybrid,2006,98942,16359,Richard-George
C01998,11,1.8,Hybrid,2007,99069,15130,Allen-Jones
C02001,4,1.0,Petrol,2017,46544,14736,Little-Mcconnell
C02005,4,1.0,Petrol,2013,77697,9217,"Hawkins, Stark and Campos"
C02008,7,2.0,Petrol,2001,118933,8398,Hancock PLC
C02009,10,1.8,Hybrid,2000,119176,6944,Brown Group
C02013,1,4.4,Petrol,2006,151991,19935,Sandoval Group
C02021,5,1.4,Diesel,2005,157593,5300,Wilcox LLC
C02023,6,1.4,Petrol,2013,22587,22077,"Proctor, Villarreal and Hurley"
C02030,1,4.0,Petrol,2012,81854,48358,Smith Ltd
C02035,3,2.2,Petrol,2016,54671,31105,Anderson-Rivas
C02044,4,1.4,Petrol,2001,116115,3710,"Walker, Baxter and Daniel"
C02053,6,1.6,Diesel,1989,67674,3799,Aguilar LLC
C02054,2,2.4,Diesel,1992,184158,2699,Ingram-Mitchell
C02056,15,2.0,Petrol,2011,55011,13599,Aguilar LLC
C02060,6,1.4,Diesel,2019,27045,33727,Johnson-Turner
C02070,11,2.4,Hybrid,2002,144336,8831,"Black, Black and Bishop"
C02073,15,1.2,Diesel,1995,213686,1098,Turner-Walton
C02082,7,2.0,Petrol,2002,43128,15149,"Simmons, Fields and Wolf"
C02085,15,1.0,Petrol,1988,205643,643,Brown Inc
C02088,3,3.0,Petrol,2012,65239,25986,"Perez, Gordon and Thomas"
C02089,10,1.4,Hybrid,2008,64768,15395,Nelson-Miller
C02092,14,1.6,Diesel,2003,142700,5863,Smith LLC
C02095,12,1.0,Petrol,2014,24463,15906,Peterson-Ewing
C02096,4,1.4,Hybrid,1995,127386,2735,"Carlson, Whitaker and Barrett"
C02098,14,1.6,Petrol,2012,66246,17882,Warner-Payne
C02099,12,1.2,Petrol,2006,85826,6929,"Wagner, Cobb and Jenkins"
C02105,5,1.6,Petrol,2013,68059,18041,Wilcox LLC
C02111,13,2.0,Petrol,1995,184303,2075,Turner-Walton
C02112,13,1.2,Hybrid,2000,60800,6942,"Black, Black and Bishop"
C02116,10,1.0,Hybrid,2010,50482,16290,"Simmons, Fields and Wolf"
C02117,15,1.2,Petrol,2005,92320,5487,Johnson-Wilkinson
C02118,4,1.4,Petrol,2006,8500,10395,"Carlson, Whitaker and Barrett"
C02120,5,1.0,Diesel,2007,125693,6615,Collins and Sons
C02130,4,1.0,Petrol,2012,64070,9447,Allen-Jones
C02133,4,1.2,Petrol,1999,156051,2188,"Brooks, Thomas and Davis"
C02134,5,1.8,Petrol,1994,215820,1661,Smith-Houston
C02136,5,2.0,Petrol,2003,136930,6246,Brown Inc
C02139,11,2.4,Hybrid,2010,60011,27922,Smith-Houston
C02142,6,1.6,Diesel,2000,180366,3319,"Black, Black and Bishop"
C02143,11,2.2,Hybrid,1997,111548,7829,Johnson-Wilkinson
C02146,10,1.0,Hybrid,2008,51808,14139,Johnson-Turner
C02147,6,1.8,Hybrid,2001,132928,6365,Miller-Hoover
C02150,12,1.2,Petrol,1996,187415,1590,Vasquez-Murphy
C02151,4,1.2,Hybrid,1993,133596,2110,Nelson-Miller
C02157,3,2.2,Petrol,2001,192183,3984,Warner-Payne
C02159,13,1.8,Diesel,2015,55535,20919,Vasquez-Murphy
C02167,14,1.6,Diesel,2019,28888,37695,"Hawkins, Stark and Campos"
C02175,14,1.6,Diesel,1997,204379,2328,Cruz-Castro
C02181,4,1.2,Petrol,1991,225698,700,Brewer-Sosa
C02182,5,1.8,Petrol,2017,37965,30193,"Wagner, Cobb and Jenkins"
C02183,14,1.8,Diesel,2014,70262,22156,Brewer-Sosa
C02186,14,1.8,Petrol,1999,91069,6722,Smith Ltd
C02187,6,1.8,Hybrid,2000,167259,4498,Miller-Hoover
C02190,15,1.6,Petrol,2013,42338,15033,"Kramer, Alvarez and Davis"
C02192,7,2.4,Petrol,2001,92725,11175,Vasquez-Murphy
C02195,14,1.8,Diesel,1990,98121,3682,Macdonald Inc
C02208,5,1.8,Petrol,2007,156107,6620,Vasquez-Murphy
C02211,11,1.8,Hybrid,2000,221068,3461,"Carlson, Whitaker and Barrett"
C02212,5,1.8,Petrol,2019,23578,37482,Little-Mcconnell
C02214,13,1.8,Petrol,1993,204831,1439,Brown Group
C02221,3,2.2,Petrol,1999,66044,9304,Johnson and Sons
C02228,13,2.0,Petrol,2012,53944,17368,"Proctor, Villarreal and Hurley"
C02230,3,2.2,Petrol,1993,130330,3911,Vasquez-Murphy
C02232,11,1.8,Petrol,2004,69129,12723,"Proctor, Villarreal and Hurley"
C02233,6,1.4,Diesel,2011,80787,14096,Miller-Hoover
C02234,4,1.0,Petrol,2013,22191,13015,Sandoval Group
C02238,13,1.6,Petrol,1988,229431,779,"Black, Black and Bishop"
C02240,4,1.2,Petrol,1999,147936,2338,Nelson-Miller
C02241,6,1.4,Diesel,2000,197828,2667,"Brooks, Thomas and Davis"
C02246,10,1.4,Hybrid,1995,154365,3315,"Perez, Gordon and Thomas"
C02248,6,1.6,Petrol,1992,199221,1574,"Wagner, Cobb and Jenkins"
C02255,14,1.6,Diesel,1996,192128,2426,"Wagner, Cobb and Jenkins"
C02256,12,1.4,Hybrid,2006,118032,7090,"Hawkins, Stark and Campos"
C02259,15,2.0,Petrol,2004,103532,6108,"Black, Black and Bishop"
C02260,14,1.4,Diesel,2003,116002,6762,Brown Group
C02265,15,1.2,Petrol,2020,13399,24478,Vasquez-Murphy
C02266,13,1.4,Hybrid,1993,200169,1587,Brown Group
C02270,15,1.2,Petrol,2018,32728,19235,Wilson and Sons
C02274,15,1.6,Petrol,1995,136408,2329,Aguilar LLC
C02277,6,2.0,Diesel,1991,122225,3277,Brown Group
C02278,4,1.2,Petrol,1992,147465,1472,"Wagner, Cobb and Jenkins"
C02280,6,1.4,Diesel,1985,240690,667,Villa and Sons
C02285,11,2.0,Hybrid,1987,250374,1173,Smith-Houston
C02287,13,1.4,Petrol,2004,68696,7747,Nelson-Miller
C02290,5,1.4,Petrol,2000,125603,4678,Johnson and Sons
C02291,15,1.4,Petrol,2015,46554,15660,"Perez, Gordon and Thomas"
C02295,2,3.0,Diesel,2012,64382,28812,Gonzales-Morales
C02296,5,1.8,Diesel,2016,31171,30862,Adams-Kelly
C02297,14,1.4,Diesel,1992,62182,4754,Peterson-Ewing
C02299,4,1.0,Petrol,1997,65696,3438,Aguilar LLC
C02300,13,1.4,Diesel,1993,182030,1627,Mclean-Miller
C02301,3,2.0,Petrol,1997,179566,3245,Johnson and Sons
C02305,13,1.6,Petrol,2001,192142,2587,Miller-Hoover
C02306,4,1.0,Petrol,1993,89834,2232,"Proctor, Villarreal and Hurley"
C02307,6,1.4,Diesel,2007,123667,7879,Aguilar LLC
C02309,2,3.0,Petrol,1998,149545,5737,Brown Inc
C02323,14,2.0,Diesel,1998,140213,4792,Brown Group
C02324,9,2.6,Petrol,1999,60759,14992,Carr-Shaw
C02326,4,1.2,Petrol,1995,172649,1458,Gonzales-Morales
C02327,4,1.2,Petrol,1999,56338,4573,Smith Ltd
C02329,10,1.4,Hybrid,1992,291031,796,Sandoval Group
C02331,15,1.6,Petrol,2010,69473,10357,"Kramer, Alvarez and Davis"
C02332,14,1.6,Diesel,2006,98528,10057,Aguilar LLC
C02334,6,1.4,Diesel,2015,45752,23133,Johnson-Wilkinson
C02338,6,2.0,Diesel,2006,87542,11515,Brewer-Sosa
C02339,5,1.6,Petrol,2014,72218,18756,"Carlson, Whitaker and Barrett"
C02343,4,1.4,Petrol,1995,195685,1291,Collins and Sons
C02345,9,3.0,Petrol,2009,85258,26589,Guzman-Logan
C02349,13,1.4,Diesel,1993,271986,721,"Wagner, Cobb and Jenkins"
C02352,11,2.4,Hybrid,1985,94261,4173,"Carlson, Whitaker and Barrett"
C02355,11,2.4,Hybrid,1986,146972,2975,Smith LLC
C02358,11,2.4,Petrol,2007,101824,14268,"Walker, Baxter and Daniel"
C02361,15,1.6,Petrol,1991,199331,1050,Brown Group
C02363,6,1.8,Diesel,2014,60206,22405,Peterson-Ewing
C02364,13,1.4,Petrol,1997,139842,2874,Carr-Shaw
C02373,13,1.6,Diesel,2005,149357,5092,Miller-Hoover
C02375,13,1.2,Petrol,2019,23976,25649,Adams-Kelly
C02376,12,1.0,Hybrid,2015,24923,20351,"Kramer, Alvarez and Davis"
C02377,14,1.4,Diesel,2008,78287,12405,Gonzales-Morales
C02386,12,1.2,Petrol,1992,239579,764,"Perez, Gordon and Thomas"
C02387,13,1.6,Diesel,2006,85753,8842,Adams-Kelly
C02389,13,1.4,Petrol,2004,69950,7682,Smith-Houston
C02399,2,3.0,Diesel,2004,91235,14062,Ingram-Mitchell
C02400,12,1.4,Hybrid,2021,17843,37357,Smith Ltd
C02405,10,1.0,Hybrid,1999,73789,6723,Guzman-Logan
C02409,14,1.4,Diesel,2005,129695,6950,Villa and Sons
C02418,5,1.6,Diesel,2010,80494,14256,Gonzales-Morales
C02419,6,1.8,Diesel,1995,211765,1915,"Hawkins, Stark and Campos"
C02433,6,1.8,Diesel,1996,217619,1943,Johnson-Turner
C02435,11,2.4,Petrol,2009,136189,12528,Aguilar LLC
C02437,7,2.0,Petrol,2018,27744,48185,Perez Group
C02438,4,1.2,Petrol,1989,260718,444,Schroeder and Sons
C02441,14,1.8,Diesel,2006,108565,9906,"Bailey, Grant and Carter"
C02442,8,3.5,Petrol,1995,144961,10698,Carr-Shaw
C02443,12,1.4,Petrol,1997,123351,3112,Smith LLC
C02446,15,1.0,Petrol,2017,25353,17134,Smith-Houston
C02449,1,4.0,Petrol,2005,145901,18687,"Wagner, Cobb and Jenkins"
C02454,3,2.2,Petrol,1997,189898,3113,Little-Mcconnell
C02458,12,1.2,Petrol,2003,48324,7270,Sandoval Group
C02464,12,1.4,Petrol,1987,249462,540,"Black, Black and Bishop"
C02465,15,1.4,Petrol,2001,138621,3193,Sandoval Group
C02468,6,1.6,Diesel,2020,20796,39913,"Perez, Gordon and Thomas"
C02477,4,1.4,Hybrid,2002,104567,5190,"Simmons, Fields and Wolf"
C02488,10,1.0,Hybrid,2008,80278,11720,Turner-Walton
C02490,4,1.2,Diesel,2010,86665,8156,Nelson-Miller
C02494,11,1.8,Hybrid,2007,84621,16775,"Kramer, Alvarez and Davis"
C02495,4,1.0,Petrol,2000,248279,948,Guzman-Logan
C02496,6,2.0,Diesel,1988,152497,2107,Ingram-Mitchell
C02497,4,1.2,Petrol,1989,305950,290,Smith Ltd
C02500,9,3.5,Petrol,1997,234928,3761,Smith LLC
C02506,5,2.0,Petrol,1986,265330,652,"Kramer, Alvarez and Davis"
C02508,4,1.0,Petrol,2005,65718,5860,"Brooks, Thomas and Davis"
C02515,3,2.2,Petrol,2003,68946,11917,Miller-Hoover
C02516,15,1.0,Petrol,1992,154734,1299,Gonzales-Morales
C02518,11,1.8,Hybrid,2020,6068,64448,"Black, Black and Bishop"
C02523,1,5.0,Petrol,1997,144212,12426,Warner-Payne
C02526,4,1.4,Petrol,2010,60399,10019,Smith-Houston
C02528,6,1.6,Diesel,1988,199569,1262,"Proctor, Villarreal and Hurley"
C02529,12,1.0,Petrol,1993,197434,1089,"Wagner, Cobb and Jenkins"
C02530,10,1.0,Hybrid,2010,93570,12194,"Simmons, Fields and Wolf"
C02531,4,1.2,Petrol,2001,169486,2234,"Simmons, Fields and Wolf"
C02532,5,1.4,Petrol,2002,160047,4049,Peterson-Ewing
C02533,4,1.2,Hybrid,1990,193258,1049,Macdonald Inc
C02542,11,1.8,Hybrid,1990,281856,1013,Brown Group
C02545,15,1.2,Petrol,2000,138607,2766,Aguilar LLC
C02549,7,2.0,Petrol,2009,75305,19640,"Black, Black and Bishop"
C02550,14,1.6,Diesel,2002,85894,8432,Smith Ltd
C02555,4,1.4,Petrol,2008,120357,5727,"Davis, Guerrero and Vasquez"
C02559,6,1.8,Diesel,2001,80340,8231,"Simmons, Fields and Wolf"
C02562,13,1.6,Diesel,1989,156623,1651,Guzman-Logan
C02572,13,1.2,Petrol,1989,204503,903,Mclean-Miller
C02575,13,1.8,Petrol,2012,10429,21202,Miller-Hoover
C02578,10,1.4,Hybrid,2014,46052,25864,Richard-George
C02579,3,3.0,Petrol,2018,29951,48189,Miller-Hoover
C02580,12,1.2,Hybrid,1994,201968,1470,Smith LLC
C02583,13,1.8,Petrol,2018,30075,28389,Mclean-Miller
C02586,12,1.2,Petrol,2005,38333,8826,Brewer-Sosa
C02594,5,1.4,Petrol,2004,125149,6129,Smith-Houston
C02596,13,2.0,Petrol,1986,309630,360,Anderson-Rivas
C02602,13,1.2,Petrol,2012,90389,10529,Perez Group
C02604,11,1.8,Petrol,2000,132672,6123,"Wagner, Cobb and Jenkins"
C02609,15,1.6,Petrol,2007,116310,6063,Cruz-Castro
C02617,10,1.0,Hybrid,2000,157475,3811,Brown Group
C02618,11,1.8,Hybrid,2010,61747,23911,Wilcox LLC
